,GAMEID,TEAM_HOME,TEAM_AWAY,TEAM_ELO_BEFORE_HOME,TEAM_ELO_BEFORE_AWAY,TEAM_ELO_AFTER_HOME,TEAM_ELO_AFTER_AWAY,ODDS_HOME,PROBS_HOME,PROBS_AWAY
4106,201612200CHO,CHA,LAL,1537.485305572464,1377.2045322638426,1539.6115780068003,1375.0782598295064,4.272695401556147,0.8103436812024327,0.18965631879756734
4107,201612200PHI,PHI,NOP,1308.4720906241696,1393.0226842488146,1295.5912665327205,1405.9035083402637,1.0438149577107476,0.5107189150234579,0.48928108497654205
4108,201612200MIA,MIA,ORL,1471.4966984745872,1418.0348197024064,1460.2210090734977,1429.3105091034959,2.3102272218866395,0.6979059342548524,0.3020940657451477
4109,201612200NYK,NYK,IND,1450.7138172876705,1514.9319408634508,1458.87455889999,1506.7711992511313,1.173423255569187,0.5398963375230311,0.4601036624769688
4110,201612200TOR,TOR,BRK,1657.8042398956,1319.958618641539,1659.2272706449685,1318.5355878921705,11.874465037958963,0.9223268697338795,0.07767313026612045
4111,201612200HOU,HOU,SAS,1634.8177256145043,1698.5607670510637,1629.8472177463802,1703.5312749191878,1.1766367169119423,0.5405756081250301,0.45942439187496986
4112,201612200MEM,MEM,BOS,1515.9250798880596,1567.0056249287054,1509.9242716158244,1573.0064332009406,1.2656063273524816,0.558617051900376,0.4413829480996239
4113,201612200MIL,MIL,CLE,1498.2697943301864,1633.2506231579441,1492.14969867321,1639.3707188149206,0.7808146046296639,0.438459232420795,0.561540767579205
4114,201612200GSW,GSW,UTA,1736.6326628499182,1605.6905466398482,1745.2214620838333,1597.101747405933,3.6087374829627143,0.7830208373341428,0.21697916266585718
4115,201612200LAC,LAC,DEN,1630.289883964782,1452.6639454684757,1634.7731128290218,1448.1807166042358,4.721335321410561,0.8252156282017297,0.17478437179827033
4116,201612200SAC,SAC,POR,1448.6344842789051,1497.1457929630299,1455.0443192171654,1490.7359580247696,1.284463383635681,0.5622604384192323,0.43773956158076766
4117,201612210CLE,CLE,MIL,1639.3707188149206,1492.14969867321,1643.3403398463868,1488.1800776417438,3.9632598745750287,0.7985195163520179,0.20148048364798216
4118,201612210ATL,ATL,MIN,1486.2817769518078,1411.5665557422133,1472.317323150341,1425.53100954368,2.610886862897028,0.7230597252228234,0.2769402747771766
4119,201612210DET,DET,MEM,1502.264868215578,1509.9242716158244,1487.9458891573622,1524.2432506740402,1.6249929887581795,0.6190466015404195,0.38095339845958054
4120,201612210CHI,CHI,WAS,1488.8493611997274,1495.2670517432957,1476.031879675749,1508.084533267274,1.6366498447782831,0.62073082932099,0.37926917067901006
4121,201612210NOP,NOP,OKC,1405.9035083402637,1563.748321518243,1397.957711763417,1571.6941180950898,0.684522877102751,0.40636009543549645,0.5936399045645036
4122,201612210PHO,PHO,HOU,1343.1819220742816,1629.8472177463802,1338.0364818535224,1634.9926579671394,0.3260894594255576,0.24590306265371778,0.7540969373462822
4123,201612210UTA,UTA,SAC,1597.101747405933,1455.0443192171654,1589.8630059294712,1462.2830606936272,3.847189426557161,0.7936948792384466,0.20630512076155344
4124,201612210POR,POR,DAL,1490.7359580247696,1427.5472138448863,1484.694446877852,1433.588724991804,2.4432722388946413,0.709578583794751,0.2904214162052489
4125,201612220IND,IND,BOS,1506.7711992511313,1573.0064332009406,1498.1903921304465,1581.5872403216254,1.1598769426622468,0.5370106600761207,0.46298933992387925
4126,201612220BRK,BRK,GSW,1318.5355878921705,1745.2214620838333,1315.8707765015824,1747.8862734744214,0.1456415574535628,0.12712663616819453,0.8728733638318055
4127,201612220NYK,NYK,ORL,1458.87455889999,1429.3105091034959,1466.014188521959,1422.1708794815268,2.0133075607878292,0.6681387545655811,0.3318612454344189
4128,201612220MIA,MIA,LAL,1460.2210090734977,1375.0782598295064,1464.7275854238221,1370.571683479182,2.7724062747558995,0.7349172047847081,0.2650827952152918
4129,201612220LAC,LAC,SAS,1634.7731128290218,1703.5312749191878,1641.722693693909,1696.5816940543007,1.1431536168915342,0.5333978898580229,0.466602110141977
4130,201612230CHO,CHA,CHI,1539.6115780068003,1476.031879675749,1546.0329851288495,1469.6104725536998,2.4487770468315273,0.7100421435132424,0.2899578564867577
4131,201612230ORL,ORL,LAL,1422.1708794815268,1370.571683479182,1431.412039379746,1361.3305235809628,2.2855882252314346,0.6956404967851499,0.30435950321484995
4132,201612230BOS,BOS,OKC,1581.5872403216254,1571.6941180950898,1572.471052473989,1580.8103059427262,1.7977645219112626,0.6425717775144061,0.3574282224855939
4133,201612230CLE,CLE,BRK,1643.3403398463868,1315.8707765015824,1645.4706345326556,1313.7404818153136,11.185976648206536,0.917938460833406,0.08206153916659395
4134,201612230DET,DET,GSW,1487.9458891573622,1747.8862734744214,1484.4182655111808,1751.4138971206028,0.38031989038033415,0.2755302542771738,0.7244697457228262
4135,201612230MEM,MEM,HOU,1524.2432506740402,1634.9926579671394,1533.185117055059,1626.0507915861206,0.8976901952669447,0.47304359663441703,0.5269564033655829
4136,201612230MIL,MIL,WAS,1488.1800776417438,1508.084533267274,1504.5559175372707,1491.7086933717471,1.5143939325032616,0.6022898452493372,0.3977101547506629
4137,201612230MIN,MIN,SAC,1425.53100954368,1462.2830606936272,1418.4184747566496,1469.3955954806577,1.3744212846093622,0.57884474567262,0.4211552543273799
4138,201612230NOP,NOP,MIA,1397.957711763417,1464.7275854238221,1404.154636291377,1458.530660895862,1.1563127538939735,0.5362453808269919,0.46375461917300803
4139,201612230DEN,DEN,ATL,1448.1807166042358,1472.317323150341,1443.4505390808176,1477.0475006737593,1.4779457181823707,0.5964399088073961,0.40356009119260394
4140,201612230PHO,PHO,PHI,1338.0364818535224,1295.5912665327205,1343.1727139203654,1290.4550344658776,2.168268388947045,0.6843701741024711,0.3156298258975288
4141,201612230UTA,UTA,TOR,1589.8630059294712,1659.2272706449685,1582.0601848364083,1667.0300917380314,1.1391720955375864,0.5325294294526153,0.46747057054738467
4142,201612230POR,POR,SAS,1484.694446877852,1696.5816940543007,1475.3382354656849,1705.9379054664678,0.5015126385152591,0.3340049398526342,0.6659950601473659
4143,201612230LAC,LAC,DAL,1641.722693693909,1433.588724991804,1631.8777878429505,1443.4336308427623,5.627751621210848,0.8491192704325714,0.1508807295674285
4144,201612250NYK,NYK,BOS,1466.014188521959,1572.471052473989,1459.7988067530623,1578.6864342428858,0.9201483254964204,0.47920689942457045,0.5207931005754296
4145,201612250CLE,CLE,GSW,1645.4706345326556,1751.4138971206028,1650.0639748204921,1746.8205568327662,0.9228727944661589,0.47994479776410437,0.5200552022358955
4146,201612250SAS,SAS,CHI,1705.9379054664678,1469.6104725536998,1709.4275537754606,1466.120824244707,6.619399339480395,0.8687560586543303,0.13124394134566977
4147,201612250OKC,OKC,MIN,1580.8103059427262,1418.4184747566496,1584.6782684001141,1414.5505122992618,4.324934932107694,0.8122042780334624,0.18779572196653752
4148,201612250LAL,LAL,LAC,1361.3305235809628,1631.8777878429505,1379.6286529264275,1613.5796584974858,0.357792999781685,0.2635107117500336,0.7364892882499664
4149,201612260ORL,ORL,MEM,1431.412039379746,1533.185117055059,1443.0270672922902,1521.5700891425147,0.9452948803930654,0.4859391190101007,0.5140608809898993
4150,201612260WAS,WAS,MIL,1491.7086933717471,1504.5559175372707,1497.226700198356,1499.037910710662,1.5771824635932832,0.6119793557008253,0.38802064429917466
4151,201612260BRK,BRK,CHA,1313.7404818153136,1546.0329851288495,1321.9493611904388,1537.8241057537243,0.4459321061240473,0.3084045953716381,0.6915954046283619
4152,201612260DET,DET,CLE,1484.4182655111808,1650.0639748204921,1504.0091081504518,1630.4731321812212,0.6544639462804027,0.3955746196535627,0.6044253803464373
4153,201612260CHI,CHI,IND,1466.120824244707,1498.1903921304465,1472.1098474150385,1492.201368960115,1.4119719861081232,0.5854014865182716,0.41459851348172844
4154,201612260HOU,HOU,PHO,1626.0507915861206,1343.1727139203654,1628.4259149267305,1340.7975905797555,8.65356766999131,0.8964113544147455,0.10358864558525442
4155,201612260MIN,MIN,ATL,1414.5505122992618,1477.0475006737593,1426.9422003797758,1464.6558125932452,1.1851069064345212,0.5423564874307599,0.45764351256924
4156,201612260NOP,NOP,DAL,1404.154636291377,1443.4336308427623,1411.532361093636,1436.0559060405035,1.3545733082566198,0.575294599453171,0.42470540054682904
4157,201612260POR,POR,TOR,1475.3382354656849,1667.0300917380314,1471.3863737952606,1670.9819534084556,0.5633397014972551,0.360343756995187,0.639656243004813
4158,201612260LAC,LAC,DEN,1613.5796584974858,1443.4505390808176,1601.5896884687506,1455.4405091095527,4.521919206895756,0.8189035437622479,0.18109645623775208
4159,201612260SAC,SAC,PHI,1469.3955954806577,1290.4550344658776,1470.863944421689,1288.9866855248463,4.757199915936646,0.8263044510176074,0.17369554898239256
4160,201612270BOS,BOS,MEM,1578.6864342428858,1521.5700891425147,1584.594767552257,1515.6617558331434,2.359341803637177,0.7023226398345964,0.29767736016540347
4161,201612270MIA,MIA,OKC,1458.530660895862,1584.6782684001141,1448.996598736342,1594.212330559634,0.8215442894936077,0.4510152699729296,0.5489847300270704
4162,201612270DAL,DAL,HOU,1436.0559060405035,1628.4259149267305,1427.2972651397286,1637.1845558275054,0.5611448452476494,0.3594444467826643,0.6405555532173358
4163,201612270LAL,LAL,UTA,1379.6286529264275,1582.0601848364083,1376.7491889057956,1584.9396488570403,0.5295673122052384,0.3462203382482985,0.6537796617517015
4164,201612280ORL,ORL,CHA,1443.0270672922902,1537.8241057537243,1428.45169089721,1552.3994821488045,0.9840278813120616,0.49597482504193036,0.5040251749580695
4165,201612280WAS,WAS,IND,1497.226700198356,1492.201368960115,1502.8318806955028,1486.596188462968,1.7480881471267244,0.6361106534935735,0.3638893465064264
4166,201612280ATL,ATL,NYK,1464.6558125932452,1459.7988067530623,1469.243564405215,1455.2110549410925,1.7463951419507115,0.6358863352453649,0.36411366475463514
4167,201612280DET,DET,MIL,1504.0091081504518,1499.037910710662,1479.5235961726237,1523.52342268849,1.7475434941749708,0.6360385187276976,0.36396148127230243
4168,201612280CHI,CHI,BRK,1472.1098474150385,1321.9493611904388,1473.8247201458546,1320.2344884596228,4.030892495056016,0.8012281119139943,0.19877188808600563
4169,201612280NOP,NOP,LAC,1411.532361093636,1601.5896884687506,1421.0415730463847,1592.080476516002,0.5686652386990793,0.36251535679510755,0.6374846432048924
4170,201612280SAS,SAS,PHO,1709.4275537754606,1340.7975905797555,1711.1522914057894,1339.0728529494268,14.176692128048549,0.9341094889740916,0.0658905110259084
4171,201612280DEN,DEN,MIN,1455.4405091095527,1426.9422003797758,1458.5889059905987,1423.7938034987299,2.0009939328348256,0.6667770670714515,0.3332229329285485
4172,201612280POR,POR,SAC,1471.3863737952606,1470.863944421689,1480.4474461018622,1461.8028721150874,1.7033585446595383,0.6300897629818688,0.3699102370181312
4173,201612280GSW,GSW,TOR,1746.8205568327662,1670.9819534084556,1752.2143760753906,1665.5881341658312,2.6278254147823534,0.724352777306955,0.2756472226930451
4174,201612290CHO,CHA,MIA,1552.3994821488045,1448.996598736342,1556.8067487818082,1444.5893321033384,3.0796914585865727,0.7548834243591415,0.2451165756408585
4175,201612290CLE,CLE,BOS,1630.4731321812212,1584.594767552257,1635.118225163953,1579.9496745695253,2.211545666346206,0.6886234530372703,0.31137654696272954
4176,201612290MEM,MEM,OKC,1515.6617558331434,1594.212330559634,1540.2399226847544,1569.634163708023,1.0804969944805138,0.5193456166228718,0.4806543833771283
4177,201612290PHO,PHO,TOR,1339.0728529494268,1665.5881341658312,1358.5916323176273,1646.0693547976307,0.259245840458376,0.20587389064871428,0.7941261093512858
4178,201612290UTA,UTA,PHI,1584.9396488570403,1288.9866855248463,1587.232656243081,1286.6936781388056,9.330016425663127,0.9031947328258189,0.09680526717418128
4179,201612290LAL,LAL,DAL,1376.7491889057956,1427.2972651397286,1364.2371932860685,1439.8092607594556,1.2694915352390874,0.5593726680744585,0.4406273319255415
4180,201612300IND,IND,CHI,1486.596188462968,1473.8247201458546,1493.8615959602973,1466.5593126485253,1.827799990749951,0.6463682002719034,0.3536317997280966
4181,201612300WAS,WAS,BRK,1502.8318806955028,1320.2344884596228,1508.2140092894222,1314.8523598657034,4.8584023769349445,0.8293049989298977,0.17069500107010227
4182,201612300BOS,BOS,MIA,1579.9496745695253,1444.5893321033384,1582.0954405971636,1442.4435660757001,3.7016969078276416,0.787310832747397,0.2126891672526031
4183,201612300ATL,ATL,DET,1469.243564405215,1479.5235961726237,1475.766920119982,1473.0002404578568,1.60066305316547,0.6154826751651576,0.3845173248348424
4184,201612300HOU,HOU,LAC,1637.1845558275054,1592.080476516002,1648.4120550987411,1580.8529772447662,2.2017104224131145,0.6876669442059333,0.3123330557940666
4185,201612300MIN,MIN,MIL,1423.7938034987299,1523.52342268849,1440.0652949912915,1507.2519311959284,0.9564801292055428,0.48887801870695996,0.5111219812930401
4186,201612300NOP,NOP,NYK,1421.0415730463847,1455.2110549410925,1431.0317223431312,1445.220905644346,1.395006705781245,0.582464634614122,0.4175353653858779
4187,201612300SAS,SAS,POR,1711.1522914057894,1480.4474461018622,1714.3561835781761,1477.2435539294754,6.408584473537421,0.8650214486219493,0.13497855137805076
4188,201612300DEN,DEN,PHI,1458.5889059905987,1286.6936781388056,1449.3966354120623,1295.885948717342,4.568125950887278,0.8204063613466483,0.17959363865335168
4189,201612300GSW,GSW,DAL,1752.2143760753906,1439.8092607594556,1753.5979880718544,1438.4256487629918,10.256821281714558,0.9111649749983693,0.08883502500163058
4190,201612310SAC,SAC,MEM,1461.8028721150874,1540.2399226847544,1449.228399926594,1552.814394873248,1.0812033274177297,0.5195087443759,0.48049125562410006
4191,201612310CHI,CHI,MIL,1466.5593126485253,1507.2519311959284,1448.369675496197,1525.4415683482566,1.3435952308697272,0.5733051566123507,0.42669484338764924
4192,201612310CHO,CHA,CLE,1556.8067487818082,1635.118225163953,1545.4253535607127,1646.4996203850485,1.0819851719891016,0.5196891824908565,0.48031081750914345
4193,201612310HOU,HOU,NYK,1648.4120550987411,1445.220905644346,1650.649022792803,1442.9839379502841,5.469880943243678,0.8454376504340049,0.15456234956599518
4194,201612310OKC,OKC,LAC,1569.634163708023,1580.8529772447662,1584.9860400338166,1565.5011009189725,1.592036301101514,0.6142029339731704,0.3857970660268296
4195,201612310UTA,UTA,PHO,1587.232656243081,1358.5916323176273,1588.85525927088,1356.9690292898283,6.332898971713624,0.8636282861856598,0.1363717138143402
4196,201701010ATL,ATL,SAS,1475.766920119982,1714.3561835781761,1484.1185952865455,1706.0045084116125,0.4300578123184522,0.30072757102122305,0.699272428978777
4197,201701010IND,IND,ORL,1493.8615959602973,1428.45169089721,1500.5634465180485,1421.7498403394588,2.474712560785059,0.7122064106004599,0.28779358939954014
4198,201701010MIA,MIA,DET,1442.4435660757001,1473.0002404578568,1431.2789736803588,1484.164832853198,1.4243224316491958,0.5875136133110276,0.4124863866889724
4199,201701010MIN,MIN,POR,1440.0652949912915,1477.2435539294754,1431.3807496935306,1485.9280992272363,1.3710533449643578,0.5782465197909614,0.4217534802090386
4200,201701010LAL,LAL,TOR,1364.2371932860685,1646.0693547976307,1360.248259654472,1650.0582884292273,0.3352892244162745,0.25109857721112605,0.748901422788874
4201,201701020CLE,CLE,NOP,1646.4996203850485,1431.0317223431312,1648.75402990152,1428.7773128266597,5.870427719477557,0.854448654315216,0.14555134568478398
4202,201701020MIL,MIL,OKC,1525.4415683482566,1584.9860400338166,1531.463730687057,1578.9638776950162,1.2054211876688157,0.5465718722612688,0.4534281277387312
4203,201701020BRK,BRK,UTA,1314.8523598657034,1588.85525927088,1309.8957468353062,1593.8118723012772,0.35074601984116044,0.25966837191377107,0.7403316280862289
4204,201701020NYK,NYK,ORL,1442.9839379502841,1421.7498403394588,1427.4197309236185,1437.3140473661244,1.919045377052622,0.6574222491156659,0.342577750884334
4205,201701020CHI,CHI,CHA,1448.369675496197,1545.4253535607127,1457.6233460636013,1536.1716829933084,0.9713165862624702,0.49272480789300505,0.5072751921069949
4206,201701020HOU,HOU,WAS,1650.649022792803,1508.2140092894222,1654.486264117823,1504.376767964402,3.855560601730258,0.7940505572840231,0.20594944271597687
4207,201701020GSW,GSW,DEN,1753.5979880718544,1449.3966354120623,1754.95229650475,1448.0423269791668,9.783705728723124,0.9072674992107368,0.09273250078926328
4208,201701020LAC,LAC,PHO,1565.5011009189725,1356.9690292898283,1568.3432949808894,1354.1268352279114,5.640663329736774,0.8494126338972768,0.15058736610272314
4209,201701030PHI,PHI,MIN,1295.885948717342,1431.3807496935306,1301.98015096393,1425.2865474469424,0.7785078526381582,0.4377309054235295,0.5622690945764705
4210,201701030BOS,BOS,UTA,1582.0954405971636,1593.8118723012772,1590.687230694498,1585.2200822039426,1.587482406059602,0.613523942169381,0.38647605783061906
4211,201701030DET,DET,IND,1484.164832853198,1500.5634465180485,1475.7305052349752,1508.9977741362713,1.5452667713154795,0.6071138745573744,0.3928861254426255
4212,201701030DAL,DAL,WAS,1438.4256487629918,1504.376767964402,1447.2933831737676,1495.5090335536263,1.1617754688098567,0.537417269079041,0.4625827309209591
4213,201701030SAS,SAS,TOR,1706.0045084116125,1650.0582884292273,1717.9125698074292,1638.1502270334106,2.343503195036387,0.7009125035428246,0.29908749645717536
4214,201701030DEN,DEN,SAC,1448.0423269791668,1449.228399926594,1437.4893646817225,1459.7813622240383,1.6866882427079049,0.6277945523772036,0.37220544762279645
4215,201701030PHO,PHO,MIA,1354.1268352279114,1431.2789736803588,1364.0578991517339,1421.3479097565364,1.0892301492969407,0.5213547916985038,0.47864520830149604
