,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
2173,CHA,POR,37,43,83,96,0.446,0.448,14,11,33,32,0.424,0.344,20,21,23,23,0.87,0.913,4,13,31,35,35,48,25,26,7,9,5,3,12,11,21,23,108,118,0.58,0.556,0.53,0.505,0.398,0.333,0.277,0.24,10.3,29.5,70.5,89.7,42.2,57.8,67.6,60.5,7.0,9.1,7.8,6.0,11.4,9.4,108.8,118.8,118.8,108.8,29.0,39.0,34.0,24.0,0.4603174603174603,0.6190476190476191,63.0,63.0,0,1,1,0,19,21,46,53,3,5,11,12,23,32,50,64,27,32,201903030CHO,2019-03-03,2019,0
2174,BOS,HOU,37,38,77,80,0.481,0.475,8,21,28,51,0.286,0.412,22,18,29,29,0.759,0.621,8,10,36,32,44,42,23,22,7,8,0,4,13,12,23,23,104,115,0.579,0.62,0.532,0.606,0.364,0.638,0.377,0.363,20.0,21.7,78.3,80.0,51.2,48.8,62.2,57.9,7.5,8.6,0.0,8.2,12.7,11.5,111.3,123.1,123.1,111.3,38.0,38.0,26.0,25.0,0.59375,0.6031746031746031,64.0,63.0,0,1,1,0,20,30,40,42,4,0,12,13,29,17,49,29,20,12,201903030BOS,2019-03-03,2019,0
2175,CHI,ATL,47,42,92,89,0.511,0.472,8,21,27,42,0.296,0.5,16,18,21,28,0.762,0.643,9,11,33,35,42,46,25,30,6,10,5,5,14,13,20,18,118,123,0.583,0.607,0.554,0.59,0.293,0.472,0.228,0.315,20.5,25.0,75.0,79.5,47.7,52.3,53.2,71.4,5.8,9.7,10.6,7.7,12.1,11.4,115.0,119.9,119.9,115.0,18.0,22.0,46.0,42.0,0.28125,0.34375,64.0,64.0,0,1,1,0,19,21,45,47,5,5,13,14,39,21,65,47,26,26,201903030CHI,2019-03-03,2019,0
2176,LAC,NYK,48,35,98,88,0.49,0.398,19,11,35,29,0.543,0.379,13,26,17,34,0.765,0.765,9,9,44,37,53,46,33,23,5,9,4,9,16,13,28,19,128,107,0.607,0.52,0.587,0.46,0.357,0.33,0.173,0.386,19.6,17.0,83.0,80.4,53.5,46.5,68.8,65.7,4.6,8.4,6.8,14.3,13.2,11.2,118.9,99.4,99.4,118.9,36.0,13.0,29.0,50.0,0.5538461538461539,0.2063492063492063,65.0,63.0,1,0,0,1,16,18,50,53,9,4,13,16,29,24,63,59,34,35,201903030LAC,2019-03-03,2019,0
2177,CLE,ORL,36,39,83,88,0.434,0.443,14,6,43,26,0.326,0.231,21,9,23,11,0.913,0.818,9,8,35,33,44,41,20,23,7,5,2,4,11,11,15,17,107,93,0.575,0.501,0.518,0.477,0.518,0.295,0.277,0.125,21.4,18.6,81.4,78.6,51.8,48.2,55.6,59.0,7.5,5.4,3.2,10.0,10.6,10.6,115.0,100.0,100.0,115.0,16.0,30.0,48.0,35.0,0.25,0.4615384615384615,64.0,65.0,0,1,1,0,29,20,47,49,4,2,11,11,22,33,40,62,18,29,201903030CLE,2019-03-03,2019,0
2178,DET,TOR,40,37,86,96,0.465,0.385,12,14,33,39,0.364,0.359,20,19,29,24,0.69,0.792,8,18,38,32,46,50,25,22,10,8,3,3,15,15,24,28,112,107,0.567,0.502,0.535,0.458,0.384,0.406,0.337,0.25,20.0,32.1,67.9,80.0,47.9,52.1,62.5,59.5,9.8,7.9,5.3,5.7,13.2,12.3,110.3,105.4,105.4,110.3,31.0,46.0,31.0,18.0,0.5,0.71875,62.0,64.0,1,0,0,1,21,25,46,59,3,3,15,15,28,23,53,57,25,34,201903030DET,2019-03-03,2019,1
2179,WAS,MIN,49,52,98,99,0.5,0.525,11,4,33,27,0.333,0.148,26,13,32,19,0.813,0.684,15,12,31,34,46,46,30,25,6,3,4,4,8,12,19,24,135,121,0.602,0.564,0.556,0.545,0.337,0.273,0.327,0.192,30.6,27.9,72.1,69.4,50.0,50.0,61.2,48.1,5.8,2.9,5.6,6.2,6.7,10.1,130.2,116.7,116.7,130.2,26.0,29.0,37.0,34.0,0.4126984126984127,0.4603174603174603,63.0,63.0,1,0,0,1,22,23,49,47,4,4,12,8,38,48,65,72,27,24,201903030WAS,2019-03-03,2019,0
2180,OKC,MEM,33,35,93,79,0.355,0.443,9,7,30,22,0.3,0.318,24,18,33,19,0.727,0.947,17,4,36,40,53,44,19,22,10,9,5,9,14,20,19,25,99,95,0.46,0.544,0.403,0.487,0.323,0.278,0.355,0.241,29.8,10.0,90.0,70.2,54.6,45.4,57.6,62.9,9.9,8.9,8.8,14.3,11.5,18.6,97.6,93.6,93.6,97.6,39.0,25.0,24.0,40.0,0.6190476190476191,0.3846153846153846,63.0,65.0,1,0,0,1,21,15,60,44,9,5,20,14,24,28,63,57,39,29,201903030OKC,2019-03-03,2019,0
2181,BRK,DAL,48,31,85,87,0.565,0.356,17,12,41,45,0.415,0.267,14,14,19,22,0.737,0.636,3,5,45,31,48,36,29,20,8,4,1,3,13,13,23,19,127,88,0.68,0.455,0.665,0.425,0.482,0.517,0.224,0.253,8.8,10.0,90.0,91.2,57.1,42.9,60.4,64.5,7.8,3.9,2.4,6.8,12.2,11.9,124.0,85.9,85.9,124.0,33.0,27.0,33.0,36.0,0.5,0.4285714285714285,66.0,63.0,0,1,1,0,24,33,37,56,3,1,13,13,31,19,44,42,13,23,201903040BRK,2019-03-04,2019,0
2182,MIA,ATL,44,38,79,91,0.557,0.418,9,17,23,46,0.391,0.37,17,20,24,25,0.708,0.8,7,16,33,26,40,42,23,25,9,9,7,2,18,14,24,21,114,113,0.636,0.554,0.614,0.511,0.291,0.505,0.304,0.275,21.2,32.7,67.3,78.8,48.8,51.2,52.3,65.8,9.2,9.2,15.6,3.6,16.7,12.1,116.8,115.8,115.8,116.8,29.0,22.0,34.0,43.0,0.4603174603174603,0.3384615384615385,63.0,65.0,1,0,0,1,14,29,35,53,2,7,14,18,35,21,56,45,21,24,201903040MIA,2019-03-04,2019,0
2183,SAS,DEN,41,41,85,95,0.482,0.432,8,17,25,40,0.32,0.425,14,4,19,4,0.737,1.0,6,8,37,35,43,43,27,27,8,5,7,3,9,12,13,17,104,103,0.557,0.532,0.529,0.521,0.294,0.421,0.224,0.042,14.6,17.8,82.2,85.4,50.0,50.0,65.9,65.9,8.3,5.2,12.7,5.0,8.8,11.0,107.8,106.7,106.7,107.8,36.0,42.0,29.0,21.0,0.5538461538461539,0.6666666666666666,65.0,63.0,1,0,0,1,17,23,44,54,3,7,12,9,33,24,60,55,27,31,201903040SAS,2019-03-04,2019,0
2184,PHO,MIL,41,35,91,95,0.451,0.368,7,12,22,42,0.318,0.286,25,23,31,31,0.806,0.742,17,18,39,39,56,57,22,17,10,8,10,2,13,14,23,25,114,105,0.545,0.483,0.489,0.432,0.242,0.442,0.341,0.326,30.4,31.6,68.4,69.6,49.6,50.4,53.7,48.6,9.9,7.9,18.9,2.9,11.1,11.4,113.3,104.3,104.3,113.3,14.0,48.0,51.0,16.0,0.2153846153846154,0.75,65.0,64.0,1,0,0,1,15,30,50,60,2,10,14,13,34,23,69,53,35,30,201903040PHO,2019-03-04,2019,0
2185,UTA,NOP,43,46,92,96,0.467,0.479,14,9,38,20,0.368,0.45,12,14,14,18,0.857,0.778,13,12,34,32,47,44,35,24,3,12,6,5,18,8,17,20,112,115,0.57,0.553,0.543,0.526,0.413,0.208,0.152,0.188,28.9,26.1,73.9,71.1,51.6,48.4,81.4,52.2,3.0,12.1,7.9,9.3,15.5,7.1,113.3,116.3,116.3,113.3,36.0,30.0,27.0,36.0,0.5714285714285714,0.4545454545454545,63.0,66.0,0,1,1,0,24,11,49,50,5,6,8,18,29,37,54,76,25,39,201903040UTA,2019-03-04,2019,0
2186,SAC,NYK,39,39,83,85,0.47,0.459,11,12,29,29,0.379,0.414,26,18,33,28,0.788,0.643,6,10,37,38,43,48,28,17,11,8,3,5,13,17,24,25,115,108,0.59,0.555,0.536,0.529,0.349,0.341,0.398,0.329,13.6,21.3,78.7,86.4,47.3,52.7,71.8,43.6,10.7,7.8,5.4,9.3,11.8,14.9,111.9,105.1,105.1,111.9,32.0,13.0,31.0,51.0,0.5079365079365079,0.203125,63.0,64.0,1,0,0,1,18,17,44,46,5,3,17,13,28,27,54,56,26,29,201903040SAC,2019-03-04,2019,0
2187,LAL,LAC,38,41,91,83,0.418,0.494,10,11,38,29,0.263,0.379,19,20,24,24,0.792,0.833,7,8,33,42,40,50,22,25,2,7,6,3,12,12,21,22,105,113,0.517,0.604,0.473,0.56,0.418,0.349,0.264,0.289,14.3,19.5,80.5,85.7,44.4,55.6,57.9,61.0,2.0,7.0,11.1,5.7,10.6,11.4,104.8,112.8,112.8,104.8,30.0,37.0,34.0,29.0,0.46875,0.5606060606060606,64.0,66.0,0,1,1,0,28,18,53,42,3,6,12,12,28,30,53,54,25,24,201903040LAL,2019-03-04,2019,0
2188,IND,CHI,38,36,84,93,0.452,0.387,11,4,25,25,0.44,0.16,18,20,24,24,0.75,0.833,11,15,39,34,50,49,19,16,6,7,9,7,12,9,22,20,105,96,0.555,0.463,0.518,0.409,0.298,0.269,0.286,0.258,24.4,27.8,72.2,75.6,50.5,49.5,50.0,44.4,6.4,7.4,13.2,11.9,11.3,8.0,111.6,102.0,102.0,111.6,42.0,18.0,23.0,47.0,0.6461538461538462,0.2769230769230769,65.0,65.0,0,1,1,0,14,21,46,57,7,9,9,12,27,32,59,68,32,36,201903050IND,2019-03-05,2019,0
2189,PHI,ORL,42,42,89,93,0.472,0.452,11,13,28,32,0.393,0.406,19,9,21,12,0.905,0.75,10,10,40,34,50,44,28,21,10,4,4,2,11,12,13,16,114,106,0.58,0.539,0.534,0.522,0.315,0.344,0.236,0.129,22.7,20.0,80.0,77.3,53.2,46.8,66.7,50.0,10.2,4.1,6.6,3.3,10.1,10.9,116.4,108.2,108.2,116.4,41.0,30.0,23.0,36.0,0.640625,0.4545454545454545,64.0,66.0,1,0,0,1,17,19,47,51,2,4,12,11,31,29,61,61,30,32,201903050PHI,2019-03-05,2019,0
2190,MEM,POR,40,42,75,79,0.533,0.532,13,9,27,29,0.481,0.31,27,18,36,21,0.75,0.857,4,5,30,31,34,36,22,25,11,7,5,4,16,20,21,29,120,111,0.661,0.629,0.62,0.589,0.36,0.367,0.48,0.266,11.4,14.3,85.7,88.6,48.6,51.4,55.0,59.5,10.8,6.9,10.0,8.3,15.0,18.5,118.3,109.4,109.4,118.3,26.0,39.0,40.0,25.0,0.3939393939393939,0.609375,66.0,64.0,1,0,0,1,14,20,35,37,4,5,20,16,27,33,48,50,21,17,201903050MEM,2019-03-05,2019,0
2191,MIN,OKC,47,42,89,94,0.528,0.447,11,18,22,46,0.5,0.391,26,18,35,31,0.743,0.581,10,15,42,30,52,45,28,20,6,4,2,8,9,12,24,26,131,120,0.627,0.557,0.59,0.543,0.247,0.489,0.393,0.33,25.0,26.3,73.7,75.0,53.6,46.4,59.6,47.6,5.9,3.9,4.2,11.9,7.9,10.0,128.1,117.3,117.3,128.1,30.0,39.0,34.0,25.0,0.46875,0.609375,64.0,64.0,1,0,0,1,11,28,42,52,8,2,12,9,36,24,67,48,31,24,201903050MIN,2019-03-05,2019,0
2192,TOR,HOU,37,38,89,85,0.416,0.447,9,15,32,34,0.281,0.441,12,16,16,18,0.75,0.889,16,9,31,34,47,43,16,22,1,11,5,6,13,9,15,23,95,107,0.495,0.576,0.466,0.535,0.36,0.4,0.18,0.212,32.0,22.5,77.5,68.0,52.2,47.8,43.2,57.9,1.1,12.2,9.8,10.5,11.9,8.8,105.3,118.6,118.6,105.3,46.0,39.0,19.0,25.0,0.7076923076923077,0.609375,65.0,64.0,1,0,0,1,23,19,52,47,6,5,9,13,28,23,57,51,29,28,201903050TOR,2019-03-05,2019,0
2193,GSW,BOS,34,49,85,96,0.4,0.51,8,14,35,34,0.229,0.412,19,16,23,17,0.826,0.941,9,9,36,37,45,46,26,38,5,12,2,5,21,11,24,24,95,128,0.499,0.618,0.447,0.583,0.412,0.354,0.271,0.177,19.6,20.0,80.0,80.4,49.5,50.5,76.5,77.6,4.8,11.5,3.2,10.0,18.1,9.6,91.2,122.9,122.9,91.2,44.0,39.0,20.0,26.0,0.6875,0.6,64.0,65.0,1,0,0,1,27,20,51,47,5,2,11,21,26,35,50,62,24,27,201903050GSW,2019-03-05,2019,0
2194,CHA,MIA,30,38,82,90,0.366,0.422,14,9,36,26,0.389,0.346,10,6,15,11,0.667,0.545,10,17,30,34,40,51,22,19,7,10,4,7,19,18,19,16,84,91,0.474,0.48,0.451,0.472,0.439,0.289,0.183,0.122,22.7,36.2,63.8,77.3,44.0,56.0,73.3,50.0,7.5,10.7,6.3,15.2,17.7,16.0,90.0,97.5,97.5,90.0,29.0,30.0,35.0,34.0,0.453125,0.46875,64.0,64.0,0,1,1,0,22,17,52,52,7,4,18,19,16,29,46,64,30,35,201903060CHO,2019-03-06,2019,0
2195,DET,MIN,50,41,93,84,0.538,0.488,14,12,33,27,0.424,0.444,17,20,22,21,0.773,0.952,11,6,31,31,42,37,29,25,5,3,3,5,5,13,19,22,131,114,0.638,0.611,0.613,0.56,0.355,0.321,0.237,0.25,26.2,16.2,83.8,73.8,53.2,46.8,58.0,61.0,5.2,3.1,5.3,8.3,4.6,12.2,136.0,118.3,118.3,136.0,32.0,30.0,31.0,35.0,0.5079365079365079,0.4615384615384615,63.0,65.0,1,0,0,1,19,15,43,43,5,3,13,5,36,29,60,57,24,28,201903060DET,2019-03-06,2019,0
2196,WAS,DAL,50,45,93,93,0.538,0.484,12,15,33,41,0.364,0.366,20,18,25,28,0.8,0.643,15,14,34,25,49,39,30,27,3,7,2,2,12,7,26,19,132,123,0.635,0.584,0.602,0.565,0.355,0.441,0.269,0.301,37.5,29.2,70.8,62.5,55.7,44.3,60.0,60.0,3.1,7.2,3.8,3.3,10.3,6.2,136.1,126.8,126.8,136.1,27.0,27.0,37.0,37.0,0.421875,0.421875,64.0,64.0,1,0,0,1,21,26,43,48,2,2,7,12,38,30,60,52,22,22,201903060WAS,2019-03-06,2019,0
2197,ATL,SAS,36,44,92,89,0.391,0.494,13,10,43,33,0.302,0.303,19,13,24,18,0.792,0.722,11,6,36,43,47,49,21,27,8,4,2,9,14,16,18,23,104,111,0.507,0.573,0.462,0.551,0.467,0.371,0.261,0.202,20.4,14.3,85.7,79.6,49.0,51.0,58.3,61.4,7.7,3.8,3.6,18.4,12.0,14.2,99.7,106.4,106.4,99.7,22.0,37.0,44.0,29.0,0.3333333333333333,0.5606060606060606,66.0,66.0,0,1,1,0,30,23,56,45,9,2,16,14,23,34,49,56,26,22,201903060ATL,2019-03-06,2019,0
2198,BRK,CLE,43,35,91,87,0.473,0.402,12,16,33,38,0.364,0.421,15,21,26,29,0.577,0.724,11,11,39,36,50,47,21,23,5,7,7,3,14,17,22,22,113,107,0.552,0.536,0.538,0.494,0.363,0.437,0.286,0.333,23.4,22.0,78.0,76.6,51.5,48.5,48.8,65.7,4.8,6.8,14.3,5.2,12.0,14.6,109.3,103.5,103.5,109.3,34.0,16.0,33.0,49.0,0.5074626865671642,0.2461538461538461,67.0,65.0,1,0,0,1,21,22,48,52,3,7,17,14,31,19,58,49,27,30,201903060BRK,2019-03-06,2019,0
2199,CHI,PHI,41,40,93,87,0.441,0.46,6,8,23,24,0.261,0.333,20,19,27,24,0.741,0.792,16,13,31,33,47,46,21,22,7,10,3,5,13,15,17,20,108,107,0.515,0.548,0.473,0.506,0.247,0.276,0.29,0.276,32.7,29.5,70.5,67.3,50.5,49.5,51.2,55.0,7.2,10.2,4.8,7.1,11.0,13.3,110.6,109.5,109.5,110.6,19.0,41.0,47.0,24.0,0.2878787878787879,0.6307692307692307,66.0,65.0,1,0,0,1,17,16,52,47,5,3,15,13,35,32,70,63,35,31,201903060CHI,2019-03-06,2019,0
2200,NOP,UTA,41,46,89,88,0.461,0.523,9,8,24,30,0.375,0.267,13,14,20,22,0.65,0.636,7,9,34,36,41,45,17,31,6,9,4,8,17,20,23,20,104,114,0.532,0.584,0.511,0.568,0.27,0.341,0.225,0.25,16.3,20.9,79.1,83.7,47.7,52.3,41.5,67.4,5.6,8.4,6.9,12.3,14.8,17.0,97.6,107.0,107.0,97.6,30.0,37.0,37.0,27.0,0.4477611940298507,0.578125,67.0,64.0,0,1,1,0,15,22,48,42,8,4,20,17,32,38,65,58,33,20,201903060NOP,2019-03-06,2019,0
2201,PHO,NYK,39,35,81,77,0.481,0.455,12,6,29,15,0.414,0.4,17,20,22,25,0.773,0.8,4,8,27,38,31,46,21,17,11,6,9,7,13,21,25,23,107,96,0.59,0.545,0.556,0.494,0.358,0.195,0.272,0.325,9.5,22.9,77.1,90.5,40.3,59.7,53.8,48.6,11.2,6.1,14.5,13.5,12.5,19.3,109.0,97.8,97.8,109.0,15.0,13.0,51.0,52.0,0.2272727272727272,0.2,66.0,65.0,0,1,1,0,17,9,42,42,7,9,21,13,27,29,52,62,25,33,201903060PHO,2019-03-06,2019,0
2202,SAC,BOS,40,40,80,79,0.5,0.506,13,13,29,33,0.448,0.394,16,18,22,21,0.727,0.857,6,3,34,32,40,35,23,26,8,11,4,1,15,17,21,22,109,111,0.608,0.629,0.581,0.589,0.363,0.418,0.275,0.266,15.8,8.1,91.9,84.2,53.3,46.7,57.5,65.0,8.1,11.1,8.7,2.0,14.3,16.2,110.1,112.1,112.1,110.1,32.0,40.0,32.0,26.0,0.5,0.6060606060606061,64.0,66.0,0,1,1,0,16,20,40,39,1,4,17,15,27,27,51,46,24,19,201903060SAC,2019-03-06,2019,0
2203,LAL,DEN,40,45,84,98,0.476,0.459,7,13,31,42,0.226,0.31,12,12,23,17,0.522,0.706,5,18,36,37,41,55,26,33,5,6,4,3,12,8,22,17,99,115,0.526,0.545,0.518,0.526,0.369,0.429,0.274,0.173,11.9,33.3,66.7,88.1,42.7,57.3,65.0,73.3,5.2,6.2,7.1,5.7,11.3,7.0,102.3,118.9,118.9,102.3,30.0,43.0,35.0,21.0,0.4615384615384615,0.671875,65.0,64.0,1,0,0,1,24,29,44,53,3,4,8,12,33,32,53,56,20,24,201903060LAL,2019-03-06,2019,0
2204,MIL,IND,43,35,86,90,0.5,0.389,14,14,35,37,0.4,0.378,17,14,21,20,0.81,0.7,8,6,44,34,52,40,21,26,7,10,10,7,13,10,19,16,117,98,0.614,0.496,0.581,0.467,0.407,0.411,0.244,0.222,19.0,12.0,88.0,81.0,56.5,43.5,48.8,74.3,7.0,10.0,18.9,13.7,12.0,9.2,117.2,98.2,98.2,117.2,49.0,42.0,16.0,24.0,0.7538461538461538,0.6363636363636364,65.0,66.0,0,1,1,0,21,23,43,55,7,10,10,13,29,21,51,53,22,32,201903070MIL,2019-03-07,2019,0
2205,POR,OKC,37,48,94,105,0.394,0.457,9,8,41,27,0.22,0.296,38,25,47,32,0.809,0.781,14,16,37,42,51,58,14,14,7,7,8,5,14,15,27,31,121,129,0.528,0.542,0.441,0.495,0.436,0.257,0.5,0.305,25.0,30.2,69.8,75.0,46.8,53.2,37.8,29.2,6.2,6.2,10.3,9.4,10.9,11.2,107.1,114.2,114.2,107.1,39.0,40.0,26.0,25.0,0.6,0.6153846153846154,65.0,65.0,0,1,1,0,32,19,57,57,5,8,15,14,28,40,53,78,25,38,201903070POR,2019-03-07,2019,1
2206,CHA,WAS,40,40,96,86,0.417,0.465,14,9,41,27,0.341,0.333,18,22,20,26,0.9,0.846,18,13,34,33,52,46,24,28,7,8,8,5,12,14,18,19,112,111,0.534,0.57,0.49,0.517,0.427,0.314,0.208,0.302,35.3,27.7,72.3,64.7,53.1,46.9,60.0,70.0,7.3,8.3,13.6,9.1,10.3,12.6,116.9,115.8,115.8,116.9,30.0,27.0,35.0,38.0,0.4615384615384615,0.4153846153846154,65.0,65.0,1,0,0,1,27,18,56,46,5,8,14,12,26,31,55,59,29,28,201903080CHO,2019-03-08,2019,0
2207,ORL,DAL,42,42,87,89,0.483,0.472,14,10,29,34,0.483,0.294,13,12,18,16,0.722,0.75,11,10,37,32,48,42,26,22,9,6,5,3,14,14,18,15,111,106,0.585,0.552,0.563,0.528,0.333,0.382,0.207,0.18,25.6,21.3,78.7,74.4,53.3,46.7,61.9,52.4,9.3,6.2,9.1,5.2,12.9,12.7,114.1,109.0,109.0,114.1,31.0,27.0,36.0,38.0,0.4626865671641791,0.4153846153846154,67.0,65.0,1,0,0,1,15,24,45,47,3,5,14,14,28,32,58,55,30,23,201903080ORL,2019-03-08,2019,0
2208,CHI,DET,42,45,82,83,0.512,0.542,5,9,17,27,0.294,0.333,15,13,23,21,0.652,0.619,8,7,27,34,35,41,20,23,9,5,4,9,16,15,18,19,104,112,0.564,0.607,0.543,0.596,0.207,0.325,0.28,0.253,19.0,20.6,79.4,81.0,46.1,53.9,47.6,51.1,9.1,5.1,7.1,13.8,14.8,14.0,105.5,113.7,113.7,105.5,19.0,33.0,48.0,31.0,0.2835820895522388,0.515625,67.0,64.0,0,1,1,0,12,18,40,38,9,4,15,16,37,36,65,56,28,20,201903080CHI,2019-03-08,2019,0
2209,HOU,PHI,42,35,85,95,0.494,0.368,13,3,41,26,0.317,0.115,10,18,15,23,0.667,0.783,7,22,36,37,43,59,22,20,13,9,0,4,17,18,18,17,107,91,0.584,0.433,0.571,0.384,0.482,0.274,0.176,0.242,15.9,37.9,62.1,84.1,42.2,57.8,52.4,57.1,13.1,9.1,0.0,9.1,15.7,14.6,107.8,91.7,91.7,107.8,40.0,41.0,25.0,25.0,0.6153846153846154,0.6212121212121212,65.0,66.0,0,1,1,0,28,23,43,60,4,0,18,17,29,32,44,69,15,37,201903080HOU,2019-03-08,2019,0
2210,MEM,UTA,46,35,90,82,0.511,0.427,9,18,22,48,0.409,0.375,13,16,15,24,0.867,0.667,8,10,35,31,43,41,31,21,5,8,5,10,10,12,18,20,114,104,0.59,0.562,0.561,0.537,0.244,0.585,0.167,0.293,20.5,22.2,77.8,79.5,51.2,48.8,67.4,60.0,5.3,8.5,14.7,14.7,9.4,11.5,120.8,110.2,110.2,120.8,27.0,37.0,40.0,28.0,0.4029850746268656,0.5692307692307692,67.0,65.0,1,0,0,1,13,30,44,47,10,5,12,10,37,17,68,34,31,17,201903080MEM,2019-03-08,2019,0
2211,MIA,CLE,45,39,79,81,0.57,0.481,12,19,25,43,0.48,0.442,24,13,33,16,0.727,0.813,14,6,31,22,45,28,31,28,5,6,5,1,12,15,15,25,126,110,0.674,0.625,0.646,0.599,0.316,0.531,0.418,0.198,38.9,16.2,83.8,61.1,61.6,38.4,68.9,71.8,5.4,6.5,13.2,1.9,11.4,14.6,136.1,118.8,118.8,136.1,31.0,16.0,34.0,50.0,0.4769230769230769,0.2424242424242424,65.0,66.0,1,0,0,1,13,24,34,42,1,5,15,12,33,20,54,38,21,18,201903080MIA,2019-03-08,2019,0
2212,NOP,TOR,43,53,105,99,0.41,0.535,10,13,39,37,0.256,0.351,8,8,13,9,0.615,0.889,14,7,37,44,51,51,28,31,11,10,0,12,17,16,12,14,104,127,0.47,0.617,0.457,0.601,0.371,0.374,0.124,0.091,24.1,15.9,84.1,75.9,50.0,50.0,65.1,58.5,9.9,9.0,0.0,18.2,13.3,13.4,93.7,114.4,114.4,93.7,30.0,47.0,38.0,19.0,0.4411764705882353,0.7121212121212122,68.0,66.0,0,1,1,0,29,24,62,46,12,0,16,17,33,40,66,62,33,22,201903080NOP,2019-03-08,2019,0
2213,GSW,DEN,45,33,84,87,0.536,0.379,18,12,35,33,0.514,0.364,14,27,21,35,0.667,0.771,7,14,36,32,43,46,32,21,11,9,10,3,17,17,28,22,122,105,0.654,0.513,0.643,0.448,0.417,0.379,0.25,0.402,17.9,28.0,72.0,82.1,48.3,51.7,71.1,63.6,10.8,8.8,18.5,6.1,15.4,14.2,119.8,103.1,103.1,119.8,45.0,43.0,20.0,22.0,0.6923076923076923,0.6615384615384615,65.0,65.0,1,0,0,1,17,21,39,54,3,10,17,17,27,21,49,54,22,33,201903080GSW,2019-03-08,2019,0
2214,LAC,OKC,39,41,86,102,0.453,0.402,9,11,25,44,0.36,0.25,31,17,46,26,0.674,0.654,10,14,43,38,53,52,20,20,7,3,4,7,10,11,26,34,118,110,0.555,0.485,0.506,0.456,0.291,0.431,0.535,0.255,20.8,24.6,75.4,79.2,50.5,49.5,51.3,48.8,6.6,2.8,6.9,11.5,8.6,8.8,111.7,104.1,104.1,111.7,38.0,40.0,29.0,26.0,0.5671641791044776,0.6060606060606061,67.0,66.0,1,0,0,1,16,33,47,61,7,4,11,10,30,30,61,58,31,28,201903080LAC,2019-03-08,2019,0
2215,NYK,SAC,35,36,94,95,0.372,0.379,10,12,35,36,0.286,0.333,14,18,21,22,0.667,0.818,13,11,45,42,58,53,16,16,3,5,5,3,9,7,20,14,94,102,0.455,0.487,0.426,0.442,0.372,0.379,0.223,0.232,23.6,19.6,80.4,76.4,52.3,47.7,45.7,44.4,3.1,5.1,8.5,5.1,8.0,6.3,96.5,104.7,104.7,96.5,13.0,33.0,53.0,32.0,0.1969696969696969,0.5076923076923077,66.0,65.0,1,0,0,1,25,24,59,59,3,5,7,9,25,24,59,59,34,35,201903090NYK,2019-03-09,2019,0
2216,ATL,BRK,39,33,105,86,0.371,0.384,8,15,41,44,0.195,0.341,26,33,32,54,0.813,0.611,18,15,39,39,57,54,22,21,7,7,2,3,10,14,37,23,112,114,0.47,0.519,0.41,0.471,0.39,0.512,0.305,0.628,31.6,27.8,72.2,68.4,51.4,48.6,56.4,63.6,6.6,6.6,4.8,4.7,7.7,11.3,106.0,107.9,107.9,106.0,22.0,35.0,45.0,33.0,0.3283582089552239,0.5147058823529411,67.0,68.0,0,1,1,0,33,29,66,53,3,2,14,10,31,18,64,42,33,24,201903090ATL,2019-03-09,2019,0
